19770^дублер Ленинского пр-кт (Ленинский пр-кт, д.67 - д.69)^2639494446^Юго-Западный административный округ^Гагаринский район^Ремонтные работы^Работы Департамента строительства^Unknown^2023-10-01^2025-01-06^1^[[37.55102478, 55.690822894], [37.550799223, 55.69069597], [37.55109787, 55.690864848]]
19333^Брюсов пер. (д.2/14, стр.9 - д.2/14, стр.1)^2639494466^Центральный административный округ^Пресненский район^Ремонтные работы^Работы коммерческих организаций^Unknown^2023-08-07^2025-11-17^1^[[37.605758607, 55.757873674], [37.605312156, 55.757478305], [37.605578899, 55.757721239]]
19142^местный пр-д (Ленинский пр-кт, д.39/1)^2639494473^Юго-Западный административный округ^Гагаринский район^Ремонтные работы^Работы коммерческих организаций^Unknown^2023-09-28^2024-11-15^1^[[37.583281435, 55.708195691], [37.583003417, 55.708038691], [37.582896247, 55.707976368]]
19141^Берсеневский пер. (Болотная наб., д.7, стр.2 - Берсеневский пер., д.5, стр.1)^2639494475^Центральный административный округ^район Якиманка^Ремонтные работы^Работы коммерческих организаций^Unknown^2023-08-04^2025-07-07^1^[[37.611156883, 55.740485622], [37.61108011, 55.740520542]]
19093^Хохловский пер., д.7-9, стр.1 - д.11, стр.3^2639494480^Центральный административный округ^Басманный район^Ремонтные работы^Работы коммерческих организаций^Unknown^2024-03-06^2025-07-24^1^[[37.642752975, 55.755512372], [37.642719906, 55.755504553]]
18838^Береговой пр-д, д.3^2639494486^Западный административный округ^район Филёвский Парк^Ремонтные работы^Работы Департамента строительства^Unknown^2023-06-29^2025-10-31^2^[[37.5082241, 55.757976681], [37.507881914, 55.757698094]]
18793^ул. Каспийская (ул. Каспийская, д.18Б, стр.3 - ул. Ереванская, д.35)^2639494487^Южный административный округ^район Царицыно^Ремонтные работы^Работы Департамента строительства^Unknown^2023-06-23^2024-06-30^2^[[37.680273585, 55.62746926], [37.680315971, 55.627453082]]
18442^ул. Михалковская, д.48, стр.8 - д.59/5^2639494494^Северный административный округ^район Коптево^Ремонтные работы^Работы ДЖКХ^Unknown^2023-06-14^2024-12-20^1^[[37.515959591, 55.839130595], [37.515384451, 55.838495733], [37.516307732, 55.839515124]]
17846^Шелепихинское ш. (1-й Силикатный пр-д, влд.9А - Причальный пр-д, влд.2А)^2639494504^Северо-Западный административный округ^район Хорошёво-Мнёвники^Ремонтные работы^Работы Департамента строительства^Unknown^2023-05-02^2026-12-01^2^[[37.514330316, 55.764160043], [37.516234517, 55.76335981]]
17528^ул. Олеко Дундича, д.34 - д.34, к.1^2639494511^Западный административный округ^район Фили-Давыдково^Ремонтные работы^Работы коммерческих организаций^Unknown^2023-04-10^2025-06-30^1^[[37.475966732, 55.736960961], [37.476348728, 55.737026414]]
17305^Андроновское ш. (ул. Авиамоторная, д.55, стр.11 - Андроновское ш., д.7)^2639494514^Юго-Восточный административный округ^район Лефортово^Ремонтные работы^Работы Департамента строительства^Unknown^2023-04-02^2024-06-30^2^[[37.734190822, 55.74503142], [37.734186798, 55.744286119], [37.734190822, 55.744579771]]
17164^Местный пр-д (ул. Новохохловская, д.11, стр.12 - д.13, стр.7)^2639494517^Юго-Восточный административный округ^Нижегородский район^Ремонтные работы^Работы коммерческих организаций^Unknown^2023-03-21^2025-05-20^2^[[37.712406776, 55.729532253], [37.712501138, 55.729496517]]
17017^Звенигородское ш. (ул. Мневники - 3-й Силикатный пр-д, д.9)^2639494522^Северо-Западный административный округ^район Хорошёво-Мнёвники^Ремонтные работы^Работы Департамента строительства^Unknown^2023-09-05^2024-12-31^1^[[37.495649904, 55.771942305], [37.49504015, 55.772038983], [37.495337427, 55.771992092], [37.495883256, 55.771908358]]
16994^ул. Ротмистрова, д.1А - д.3^2639494523^Северо-Западный административный округ^район Щукино^Ремонтные работы^Работы коммерческих организаций^Unknown^2023-03-21^2024-06-30^1^[[37.476142426, 55.791258395], [37.476527095, 55.791256565]]
16589^Боковой пр-д ул. 1905 года (ул. Ходынская, д.5, стр.2)^2639494529^Центральный административный округ^Пресненский район^Ремонтные работы^Работы ДКР^Unknown^2023-01-10^2024-12-01^1^[[37.556395903, 55.769848157], [37.556368716, 55.769711436], [37.556312084, 55.770149537], [37.556388527, 55.769767814]]
16526^ул. Розанова (ул. Розанова, д.4, стр.3 - Хорошевское ш., д.1)^2639494531^Северный административный округ^Хорошёвский район^Ремонтные работы^Работы коммерческих организаций^Unknown^2023-07-17^2025-12-01^1^[[37.543143779, 55.772896176], [37.542933896, 55.772850161], [37.543635964, 55.772991222], [37.54425019, 55.773094189], [37.544516191, 55.773136104]]
14828^Проектируемый пр-д №911 (ул. Вильгельма Пика - вход на ст. МЦК «Ботанический сад»)^2639494538^Северо-Восточный административный округ^район Ростокино^Ремонтные работы^Работы коммерческих организаций^Unknown^2022-09-20^2025-08-03^1^[[37.636053918, 55.845413598], [37.63881942, 55.845261685]]
13063^Сытинский пер. (ул. Б. Бронная - Тверской б-р)^2639494545^Центральный административный округ^Тверской район^Ремонтные работы^Работы коммерческих организаций^Unknown^2022-05-26^2025-12-30^1^[[37.603423744, 55.763526936], [37.603478014, 55.763502989]]
12658^Шелепихинское ш. (Шмитовский пр-д - Шелепихинское ш., д.1)^2639494546^Центральный административный округ^Пресненский район^Ремонтные работы^Работы коммерческих организаций^Unknown^2022-04-15^2024-11-18^2^[[37.523944527, 55.756153462], [37.52364412, 55.756187799], [37.523883507, 55.756176102], [37.524131611, 55.7555735], [37.523567677, 55.756195345], [37.524028346, 55.7560463], [37.523525432, 55.756210439], [37.523746714, 55.756187799], [37.524005547, 55.756096108], [37.523507358, 55.756226486]]
12435^боковой пр-д ул. Комдива Орлова (напротив ул. Комдива Орлова, д.3)^2639494548^Северо-Восточный административный округ^район Марфино^Ремонтные работы^Работы коммерческих организаций^Unknown^2022-12-06^2024-11-30^1^[[37.57800706, 55.835571394], [37.578437626, 55.836330636]]
12171^наб. Тараса Шевченко (Кутузовский пр-кт, влд.12, стр.26) - наб. Тараса Шевченко (Кутузовский пр-кт, влд.12, стр.38)^2639494550^Западный административный округ^район Дорогомилово^Ремонтные работы^Работы коммерческих организаций^Unknown^2022-02-16^2024-12-01^1^[[37.55425483, 55.750466675], [37.553650095, 55.750203229]]
11099^ул. Демьяна Бедного от д.16, к.1 до д.22, к.1^2639494552^Северо-Западный административный округ^район Хорошёво-Мнёвники^Ремонтные работы^Работы Департамента строительства^Unknown^2021-12-01^2026-09-30^2^[[37.487856746, 55.779084644], [37.487789183, 55.779783541]]
10076^ул. Крылатская, влд.15, стр.2 (в сторону ул. Нижние Мневники) - ул. Крылатская (ООТ «Дворец ледового спорта»)^2639494554^Западный административный округ^район Крылатское^Ремонтные работы^Работы коммерческих организаций^Unknown^2021-12-07^2024-12-31^1^[[37.428245321, 55.769272171], [37.428367361, 55.768920993], [37.42820709, 55.769361736]]
4657^Крутицкая наб. (Новоспасский мост) - Крутицкая наб. (ул. Симоновский Вал, д.14А, стр.3)^2639494562^Южный административный округ^Даниловский район^Ремонтные работы^Работы Департамента строительства^Unknown^2021-12-05^2025-06-30^2^[[37.659315824, 55.722926856], [37.659290135, 55.723712944]]
115^ул. Мясищева (Филевский бул., д.42 - д.39)^2639494564^Западный административный округ^район Филёвский Парк^Ремонтные работы^Работы Департамента строительства^АО «Дороги и мосты»^2024-04-01^2024-12-21^0^[[37.479172, 55.762082], [37.479228, 55.762079], [37.479291, 55.762078], [37.479353, 55.762079], [37.479414, 55.762082], [37.479415, 55.762082], [37.479416, 55.762082], [37.479496, 55.762086], [37.479783, 55.762116], [37.479786, 55.762117], [37.479788, 55.762117], [37.480066, 55.762159], [37.48035, 55.762203], [37.480663, 55.762247], [37.480923, 55.762282], [37.481141, 55.762314], [37.481143, 55.762314], [37.481145, 55.762315], [37.481322, 55.762338], [37.481324, 55.762338], [37.481329, 55.762339], [37.481798, 55.762401], [37.481949, 55.762416], [37.4821, 55.762428], [37.482228, 55.762435], [37.482355, 55.76244], [37.482618, 55.762446], [37.483503, 55.762472], [37.483512, 55.762472], [37.483516, 55.762472], [37.483917, 55.762483], [37.483921, 55.762483], [37.483923, 55.762483], [37.484171, 55.762488], [37.484174, 55.762488], [37.484183, 55.762488], [37.485121, 55.762509], [37.48513, 55.76251], [37.485139, 55.76251], [37.485224, 55.762512]]
21912^Боковой пр-д ул. Комдива Орлова (ул. Комдива Орлова, д.3)^2657449334^Северо-Восточный административный округ^район Марфино^Ремонтные работы^Работы коммерческих организаций^Unknown^2024-03-09^2024-12-29^1^[[37.579497769, 55.835575261], [37.579479487, 55.835520449]]
21642^Большой Девятинский пер., д.9^2657449356^Центральный административный округ^район Арбат^Ремонтные работы^Работы коммерческих организаций^Unknown^2024-03-28^2024-12-30^1^[[37.579368725, 55.755202719], [37.578578442, 55.755192012]]
21543^ул. 2-я Магистральная (1-й Магистральный туп., д.5А)^2657449364^Северный административный округ^Хорошёвский район^Ремонтные работы^Работы коммерческих организаций^Unknown^2024-02-12^2024-12-30^1^[[37.534645706, 55.765882886], [37.534651905, 55.765892657], [37.534763217, 55.766193691]]
21531^Местный пр-д (ул. Выборгская, д.16, к.2, стр.2)^2657449367^Северный административный округ^Войковский район^Ремонтные работы^Работы коммерческих организаций^Unknown^2024-03-11^2024-06-30^1^[[37.495366435, 55.832936528], [37.494846241, 55.832820381]]
21426^ул. Тюменская (Тюменский пр-д - ул. Тюменская, д.5, стр.15)^2657449375^Восточный административный округ^район Преображенское^Ремонтные работы^Работы ДЖКХ^Unknown^2024-04-23^2024-12-30^1^[[37.739304273, 55.80897563], [37.740267366, 55.80897563]]
21365^ул. Скобелевская (ул. Поляны - Новобутовский пр-д)^2657449384^Юго-Западный административный округ^район Южное Бутово^Ремонтные работы^Работы Департамента строительства^Unknown^2024-02-24^2026-01-19^4^[[37.553751916, 55.552059445], [37.553780292, 55.552052053]]
21342^Кусковский туп. (ул. Кусковская, д.2 - Кусковский туп., д.1)^2657449387^Восточный административный округ^район Перово^Ремонтные работы^Работы коммерческих организаций^Unknown^2024-03-05^2024-06-30^1^[[37.767946343, 55.736521356], [37.767937938, 55.735837167], [37.767936699, 55.735839865], [37.768031918, 55.736396713], [37.768016495, 55.736167934], [37.768035606, 55.736248158], [37.768001407, 55.736103189]]
21264^Боковой пр-д 44-го км МКАД (внутренняя сторона) (43-й км МКАД, влд.8, стр.1 - ООТ «8-й микрорайон Тёплого Стана»)^2657449395^Юго-Западный административный округ^район Тёплый Стан^Ремонтные работы^Работы ДЖКХ^Unknown^2024-01-27^2024-06-29^1^[[37.47034058, 55.63024535], [37.471045814, 55.629662703], [37.470306647, 55.630266802], [37.47031007, 55.630264466]]
21132^Съезд с ул. Каспийская на Каширское ш. (в сторону области) (Каширское ш., д.78, к.6, стр.3 - ул. Каспийская)^2657449407^Южный административный округ^район Москворечье-Сабурово^Ремонтные работы^Работы Департамента строительства^Unknown^2024-01-15^2024-06-30^1^[[37.685760536, 55.639809903], [37.686580271, 55.639484612]]
21118^Съезд с Открытого ш. на СВХ^2657449412^Восточный административный округ^район Метрогородок^Ремонтные работы^Работы Департамента строительства^Unknown^2024-02-12^2025-01-15^2^[[37.742579853, 55.817146477], [37.742486894, 55.817146477]]
20892^Лучников пер., д.7/4, стр.5 - д.7/4, стр.1^2657449423^Центральный административный округ^Басманный район^Ремонтные работы^Работы коммерческих организаций^Unknown^2024-02-21^2025-01-30^2^[[37.631267086, 55.75841172], [37.631443283, 55.758656286]]
19784^ул. Изумрудная, влд.28, к.1^2657449459^Северо-Восточный административный округ^Лосиноостровский район^Ремонтные работы^Работы ДЖКХ^Unknown^2023-10-02^2024-11-30^1^[[37.685992867, 55.873420877], [37.685961182, 55.873399281]]
17062^1-й Тружеников пер., д.12, стр.1^2657449472^Центральный административный округ^район Хамовники^Ремонтные работы^Работы ДЖКХ^Unknown^2023-02-28^2025-11-10^1^[[37.573487694, 55.737659361], [37.573286697, 55.737478409]]
6413^местный пр-д (Варшавское ш., влд.32, стр.1)^2657449490^Южный административный округ^Нагорный район^Ремонтные работы^Работы Департамента строительства^Unknown^2020-11-10^2025-09-10^2^[[37.622278892, 55.681702505], [37.622447647, 55.681720879]]
22063^Местный пр-д (ул. 1-я Вольская, д.22, к.1, стр.16 - д.23, стр.8)^2661710591^Юго-Восточный административный округ^район Некрасовка^Ремонтные работы^Работы ДЖКХ^Unknown^2024-03-25^2024-12-21^1^[[37.929665069, 55.678848899], [37.929739952, 55.6788457]]
21858^Разворотный тоннель Калужского ш. (съезд с дублера на разворотный тоннель Калужского ш. (при движении в сторону области))^2663183162^Новомосковский административный округ^поселение Сосенское^Ремонтные работы^Работы Департамента строительства^Unknown^2024-03-30^2024-06-30^1^[[37.478412017, 55.594944266], [37.478358869, 55.594868769], [37.478660122, 55.595356116], [37.478860105, 55.595800184], [37.478759363, 55.595595949]]
21320^27-й км МКАД - 28-й км МКАД^2663183174^Южный административный округ^район Бирюлёво Восточное^Ремонтные работы^Работы Департамента строительства^Unknown^2024-03-01^2024-06-30^1^[[37.688695192, 55.576299271], [37.690383808, 55.576930869]]
22190^МКАД (в районе пересечения с ул. Липецкая)^2663199086^Южный административный округ^район Бирюлёво Восточное^Ремонтные работы^Работы Департамента строительства^Unknown^2024-04-01^2024-06-30^1^[[37.68710196, 55.575428919], [37.686932275, 55.575367609]]
22180^Коровинское ш., д.2А^2663199095^Северный административный округ^Бескудниковский район^Ремонтные работы^Работы ДЖКХ^Unknown^2024-05-02^2024-11-29^1^[[37.544391006, 55.865604633], [37.543726366, 55.865920862]]
21991^Малый Ржевский пер., д.4/21^2664611176^Центральный административный округ^район Арбат^Ремонтные работы^Работы коммерческих организаций^Unknown^2024-05-16^2025-03-19^1^[[37.592802707, 55.755500313], [37.593013756, 55.755718397]]
22456^Погонный пр-д (Погонный пр-д, д.1, к.11 - ул. Миллионная, д.15, к.3)^2664641962^Восточный административный округ^район Богородское^Ремонтные работы^Работы коммерческих организаций^Unknown^2024-04-11^2025-02-01^1^[[37.70092003, 55.81759668], [37.701449293, 55.817367835]]
21626^Боковой пр-д ул. Милашенкова (ул. Милашенкова, д.18А)^2665157864^Северо-Восточный административный округ^Бутырский район^Ремонтные работы^Работы коммерческих организаций^Unknown^2024-04-15^2024-12-25^1^[[37.578414828, 55.831874988], [37.578330657, 55.831533688], [37.57842958, 55.831802681], [37.578383982, 55.831928465], [37.578426227, 55.831760502]]
19807^Местный пр-д (Берсеневская наб., влд.4, стр.3)^2667310466^Центральный административный округ^район Якиманка^Ремонтные работы^Работы ДЖКХ^Unknown^2024-05-03^2024-06-30^1^[[37.610256001, 55.739700455], [37.610278491, 55.739720683]]
22724^2-й Сетуньский пр-д, д.12, к.1^2667332307^Западный административный округ^район Раменки^Ремонтные работы^Работы коммерческих организаций^Unknown^2024-04-27^2024-06-30^1^[[37.535748379, 55.730847081], [37.535834759, 55.730865629]]
22722^съезд с Хорошевского ш. на ул. Беговая (ООТ «метро Беговая» - ул. Брянский Пост, д.6, стр.1А)^2667332309^Центральный административный округ^Пресненский район^Ремонтные работы^Работы Департамента строительства^Unknown^2024-05-08^2024-12-27^1^[[37.551566671, 55.77356576], [37.549530119, 55.773418551], [37.550152391, 55.77345325], [37.550362945, 55.773464564], [37.549150995, 55.773398559], [37.551307082, 55.77353698], [37.551041543, 55.77351435], [37.550586909, 55.773479651]]
21896^Варшавское ш. (в сторону области), д.190, к.2 - д.196Б^2671307692^Юго-Западный административный округ^район Южное Бутово^Ремонтные работы^Работы Департамента строительства^Unknown^2024-03-19^2024-12-31^1^[[37.586515595, 55.549714356], [37.586326003, 55.549084082]]
22209^ул. Большая Бронная (ул. Большая Бронная, д.19 - Тверской б-р, д.27, стр.1)^2671750580^Центральный административный округ^Пресненский район^Ремонтные работы^Работы ДЖКХ^Unknown^2024-05-29^2024-06-30^1^[[37.601534222, 55.761591949], [37.601721128, 55.761785309]]
21412^Местный пр-д (Светлый пр-д, д.2)^2671750589^Северный административный округ^район Сокол^Ремонтные работы^Работы ДЖКХ^Unknown^2024-05-13^2024-06-30^1^[[37.490032017, 55.81189361], [37.489945161, 55.812014292]]
21314^ул. Севанская (Кавказский б-р, д.51, стр.15 - д.51, стр.15А)^2671750590^Южный административный округ^район Царицыно^Ремонтные работы^Работы ДЖКХ^Unknown^2024-05-13^2024-06-30^1^[[37.638324648, 55.624935479], [37.638426572, 55.624931693], [37.639456154, 55.624863095]]
22783^ул. Большая Никитская (Леонтьевский пер., д.2/26, стр.1)^2671781682^Центральный административный округ^Пресненский район^Ремонтные работы^Работы коммерческих организаций^Unknown^2024-05-15^2024-11-21^1^[[37.600915776, 55.757209306], [37.600219175, 55.757320528]]
22220^1-й Дербеневский пер. (ул. Дербеневская, д.3 - Дербеневская наб., д.7, стр.24)^2671781690^Южный административный округ^Даниловский район^Ремонтные работы^Работы ДЖКХ^Unknown^2024-05-15^2024-06-30^1^[[37.651114499, 55.7259085], [37.651172429, 55.72588736]]
20877^ул. Псковская, д.2, к.1^2671781703^Северо-Восточный административный округ^район Лианозово^Ремонтные работы^Работы Департамента строительства^Unknown^2024-05-15^2024-06-30^1^[[37.557010129, 55.898041068], [37.556800246, 55.898479431], [37.55672436, 55.898595136]]
17854^Местный пр-д (Мичуринский пр-кт, д.45 - ул. Удальцова, д.89)^2671781709^Западный административный округ^район Раменки^Ремонтные работы^Работы коммерческих организаций^Unknown^2023-04-28^2024-12-28^1^[[37.485368529, 55.687697078], [37.484744713, 55.687855021]]
23008^Зелёный пр-кт, д.76^2671831986^Восточный административный округ^район Новогиреево^Ремонтные работы^Работы ДЖКХ^Unknown^2023-11-11^2024-11-30^1^[[37.830577344, 55.74957679], [37.830077782, 55.749660571], [37.829968414, 55.749676039], [37.830661827, 55.749548678], [37.830283642, 55.749630003]]
23007^ул. Изумрудная, влд.28, к.1^2671831987^Северо-Восточный административный округ^Лосиноостровский район^Ремонтные работы^Работы ДЖКХ^Unknown^2024-02-10^2024-11-30^1^[[37.686035112, 55.873451348], [37.686101829, 55.873494943]]
21907^Съезд с внутренней стороны МКАД на Калужское ш. в сторону области^2672127010^Юго-Западный административный округ^район Ясенево^Ремонтные работы^Работы ДЖКХ^Unknown^2024-03-28^2024-06-30^1^[[37.496351302, 55.607899363], [37.496767044, 55.607540293], [37.496225238, 55.607994811], [37.500459484, 55.604157619], [37.497821152, 55.606640332], [37.498835027, 55.605713078], [37.49959141, 55.605016108], [37.500146627, 55.604481251]]
18637^местный проезд (ул. Стартовая, д.23, к.1 - д.10)^2672137472^Северо-Восточный административный округ^Лосиноостровский район^Ремонтные работы^Работы ДЖКХ^Unknown^2024-05-20^2024-12-27^2^[[37.694777101, 55.887318052], [37.694777101, 55.88729773]]
23133^1-й Красногвардейский пр-д, д.9^2679440963^Центральный административный округ^Пресненский район^Ремонтные работы^Работы Департамента строительства^Unknown^2024-05-27^2024-06-30^2^[[37.54139699, 55.752357709], [37.541198507, 55.752304123], [37.540967432, 55.752239101]]
22834^Юго-Восточная хорда (МСД) в сторону области (ул. Подольских Курсантов, д.13, стр.3 - ул. Дорожная, д.3, к.14)^2681740850^Южный административный округ^район Чертаново Центральное^Ремонтные работы^Работы ДЖКХ^Unknown^2024-05-29^2024-12-13^1^[[37.6352834, 55.607007084], [37.63712436, 55.608917466], [37.636657655, 55.608456899], [37.639097886, 55.610899957]]
22439^Брюсов пер. (ул. Большая Никитская, д.16)^2681740852^Центральный административный округ^Пресненский район^Ремонтные работы^Работы коммерческих организаций^Unknown^2024-05-29^2025-05-31^1^[[37.604664725, 55.756701665], [37.604705673, 55.756759733]]
20868^ул. Куликовская, от влд.4 до д.23, к.4^2681785879^Юго-Западный административный округ^район Северное Бутово^Ремонтные работы^Работы Департамента строительства^Unknown^2023-12-07^2024-11-30^2^[[37.570636421, 55.577846599], [37.57073164, 55.577919377], [37.570845076, 55.578003636]]
19244^ул. Правды (5-я ул. Ямского Поля - ул. Правды, д.7/9)^2681785884^Северный административный округ^район Беговой^Ремонтные работы^Работы ДЖКХ^Unknown^2024-05-31^2024-06-30^1^[[37.580484819, 55.787152713], [37.58040905, 55.787083052]]
23270^Крутицкая наб., д.17А^2681914485^Южный административный округ^Даниловский район^Ремонтные работы^Работы Департамента строительства^Unknown^2024-06-03^2025-06-30^1^[[37.659179494, 55.721679843], [37.659065165, 55.721504229], [37.659223701, 55.721814961]]
23257^ЮВХ (МСД) (в центр) (ул. Дорожная, д.3, к.14)^2681914486^Южный административный округ^район Чертаново Центральное^Ремонтные работы^Работы Департамента строительства^Unknown^2024-06-03^2024-06-30^1^[[37.63919288, 55.610634134], [37.639437765, 55.61087103]]
23249^Проектируемый пр-д №1221 и ул. Мустая Карима (Проектируемый пр-д №7028А - пр-кт Андропова, д.18, к.1ссор1)^2681914487^Южный административный округ^Даниловский район^Ремонтные работы^Работы транспортного комплекса^Unknown^2024-06-01^2024-12-31^1^[[37.663817704, 55.695240269], [37.663848549, 55.69511102], [37.663869386, 55.695024545]]
23090^ул. Новозаводская, д.18А, стр.111 - д.26, стр.7^2681914493^Западный административный округ^район Филёвский Парк^Ремонтные работы^Работы Департамента строительства^Unknown^2024-06-02^2024-11-11^2^[[37.479968369, 55.752895454], [37.479699028, 55.752898706]]
22790^ул. Маршала Тухачевского (ул. Народного Ополчения - ул. Маршала Тухачевского, д.19)^2681914496^Северо-Западный административный округ^район Хорошёво-Мнёвники^Ремонтные работы^Работы Департамента строительства^Unknown^2024-06-01^2025-04-12^1^[[37.481971309, 55.782665503], [37.481460539, 55.782750109]]
21051^Зайцевское ш. (в районе ООТ «Гаражи»)^2681914506^Новомосковский административный округ^поселение Кокошкино^Ремонтные работы^Работы коммерческих организаций^Unknown^2024-06-01^2024-06-30^1^[[37.164162574, 55.605161724], [37.16415368, 55.605415352], [37.164161056, 55.605243761], [37.16415368, 55.605392625]]
22830^местный пр-д (п. Щапово, д.46)^2682038153^Троицкий административный округ^поселение Щаповское^Ремонтные работы^Работы ДЖКХ^Unknown^2024-06-04^2024-11-25^1^[[37.409003415, 55.419947845], [37.408508286, 55.419838027]]
23356^ул. Авиамоторная, д.41Б^2682769833^Юго-Восточный административный округ^район Лефортово^Ремонтные работы^Работы Департамента строительства^Unknown^2024-06-10^2024-06-30^1^[[37.716090605, 55.753582246], [37.716125473, 55.753517341], [37.716285354, 55.753265872]]
45732^местный пр-д (в районе д.72 по ул. Октябрьская)^2699891769^Северо-Восточный административный округ^район Марьина Роща^Ремонтные работы^Работы ДЖКХ^Unknown^2024-06-24^2025-01-01^0^[[37.61360997, 55.799046521], [37.614020348, 55.799049537]]
46226^ул. 2-я Владимирская, д.35^2699891770^Восточный административный округ^район Перово^Ремонтные работы^Работы ДЖКХ^Unknown^2024-07-17^2025-01-01^0^[[37.783271, 55.753335], [37.783402, 55.753116]]
46944^Ильменский пр-д, д.4, стр.2^2699891771^Северный административный округ^район Западное Дегунино^Ремонтные работы^Работы ДЖКХ^Unknown^2024-08-23^2025-01-01^0^[[37.552204, 55.859308], [37.552552, 55.859455]]
46801^ул. Кошкина (от д.8, к.1 по ул. Кантемировская до д.17, к.1 по ул. Кошкина)^2699891788^Южный административный округ^район Москворечье-Сабурово^Ремонтные работы^Работы Департамента строительства^Unknown^2024-02-12^2025-01-01^0^[[37.674386, 55.637021], [37.674228, 55.63703], [37.674223, 55.63703], [37.674221, 55.63703], [37.673969, 55.637043], [37.673966, 55.637043], [37.673963, 55.637048], [37.67361, 55.637497], [37.673606, 55.637502], [37.673605, 55.637503], [37.673497, 55.63764], [37.673496, 55.637642], [37.673495, 55.637644], [37.673345, 55.637855], [37.673343, 55.637857], [37.67334, 55.637862], [37.67299, 55.638376], [37.672987, 55.638381], [37.672982, 55.638388], [37.672523, 55.63906], [37.672518, 55.639067], [37.672515, 55.639071], [37.672227, 55.639497], [37.672224, 55.639501], [37.672222, 55.639504], [37.672029, 55.639753], [37.672027, 55.639756], [37.672026, 55.639757], [37.671908, 55.639915], [37.671907, 55.639916], [37.671907, 55.639917], [37.671868, 55.639969], [37.671867, 55.639969], [37.671867, 55.63997], [37.671794, 55.640066], [37.671793, 55.640067], [37.671792, 55.640069], [37.671655, 55.640275]]
46801^ул. Кошкина (от д.8, к.1 по ул. Кантемировская до д.17, к.1 по ул. Кошкина)^2699891788^Южный административный округ^район Царицыно^Ремонтные работы^Работы Департамента строительства^Unknown^2024-02-12^2025-01-01^0^[[37.674386, 55.637021], [37.674228, 55.63703], [37.674223, 55.63703], [37.674221, 55.63703], [37.673969, 55.637043], [37.673966, 55.637043], [37.673963, 55.637048], [37.67361, 55.637497], [37.673606, 55.637502], [37.673605, 55.637503], [37.673497, 55.63764], [37.673496, 55.637642], [37.673495, 55.637644], [37.673345, 55.637855], [37.673343, 55.637857], [37.67334, 55.637862], [37.67299, 55.638376], [37.672987, 55.638381], [37.672982, 55.638388], [37.672523, 55.63906], [37.672518, 55.639067], [37.672515, 55.639071], [37.672227, 55.639497], [37.672224, 55.639501], [37.672222, 55.639504], [37.672029, 55.639753], [37.672027, 55.639756], [37.672026, 55.639757], [37.671908, 55.639915], [37.671907, 55.639916], [37.671907, 55.639917], [37.671868, 55.639969], [37.671867, 55.639969], [37.671867, 55.63997], [37.671794, 55.640066], [37.671793, 55.640067], [37.671792, 55.640069], [37.671655, 55.640275]]
